Source;Target;Tie_type;Weight
MTodtenhausen;juergenhardt;strong;1
MTodtenhausen;starkwatzinger;strong;1
MTodtenhausen;theliberalfrank;strong;1
MWBirkwald;CarenLay;strong;1
MWBirkwald;DietmarBartsch;strong;8
MWBirkwald;GregorGysi;strong;5
MWBirkwald;SWagenknecht;weak;9
MWBirkwald;ZaklinNastic;strong;1
MWBirkwald;b_riexinger;strong;3
MWBirkwald;ernst_klaus;strong;2
MWBirkwald;jankortemdb;strong;5
MWBirkwald;katjakipping;strong;2
MWBirkwald;pascalmeiser;strong;3
MWBirkwald;victorperli;strong;1
MWBirkwald;voglerk;strong;3
M_HarderKuehnel;Tino_Chrupalla;strong;4
M_Papendieck;Bundeskanzler;weak;1
M_Papendieck;CanselK;strong;1
M_Papendieck;HeikoMaas;no tie;1
M_Papendieck;Krawallstein;strong;1
M_Papendieck;KuehniKev;strong;1
M_Papendieck;OlafScholz;strong;11
M_Papendieck;SoenkeRix;no tie;1
M_Papendieck;Timon_Gremmels;no tie;1
M_Papendieck;hubertus_heil;weak;4
M_Papendieck;larsklingbeil;weak;3
M_Papendieck;mesarosch;no tie;1
M_Papendieck;schneidercar;weak;1
M_Reichardt_AfD;AfDProtschka;strong;1
M_Reichardt_AfD;Nicole_Hoechst;strong;1
M_Reichardt_AfD;StBrandner;strong;2
M_Reichardt_AfD;Tino_Chrupalla;strong;11
Macit_SPD;LeniBreymaier;strong;2
Macit_SPD;ParsaMarvi;strong;1
MalteKaufmann;AfDProtschka;strong;2
MalteKaufmann;Beatrix_vStorch;strong;13
MalteKaufmann;DirkSpaniel;strong;2
MalteKaufmann;GtzFrmming;strong;7
MalteKaufmann;JanaSchimke;no tie;1
MalteKaufmann;JuergenBraunAfD;strong;1
MalteKaufmann;KaufmannAfD;strong;1
MalteKaufmann;M_Reichardt_AfD;strong;1
MalteKaufmann;PetrBystronAfD;strong;2
MalteKaufmann;SWagenknecht;no tie;2
MalteKaufmann;StBrandner;weak;1
MalteKaufmann;Tino_Chrupalla;strong;9
MalteKaufmann;c_lindner;no tie;1
MalteKaufmann;f_schaeffler;no tie;2
MalteKaufmann;smuellermdb;no tie;1
ManuelHoeferlin;LindaTeuteberg;strong;1
ManuelHoeferlin;MarcoBuschmann;strong;1
ManuelHoeferlin;MarcusFaber;strong;1
ManuelHoeferlin;NadineSchoen;strong;1
ManuelHoeferlin;StephanThomae;strong;1
ManuelHoeferlin;Wissing;strong;1
ManuelHoeferlin;c_lindner;strong;7
ManuelHoeferlin;christianduerr;strong;1
ManuelHoeferlin;f_schaeffler;strong;1
ManuelHoeferlin;fdp_hessel;strong;1
ManuelHoeferlin;hacker_fdp;strong;1
ManuelHoeferlin;jensteutrine;weak;1
ManuelHoeferlin;johannesvogel;strong;1
ManuelHoeferlin;ulrichlechte;strong;1
ManuelaRottman;ABaerbockArchiv;strong;1
ManuelaRottman;BriHasselmann;strong;2
ManuelaRottman;DJanecek;strong;3
ManuelaRottman;GoeringEckardt;strong;1
ManuelaRottman;GruenClaudia;strong;1
ManuelaRottman;K_SA;strong;1
ManuelaRottman;MatthiasGastel;strong;1
ManuelaRottman;RenateKuenast;strong;1
ManuelaRottman;Schmidt_MdB;strong;1
ManuelaRottman;cem_oezdemir;strong;2
ManuelaRottman;ekindeligoez;strong;1
ManuelaRottman;filizgreen;strong;1
ManuelaRottman;katdro;strong;2
ManuelaRottman;lisapaus;strong;1
ManuelaRottman;nouripour;weak;1
ManuelaRottman;sven_kindler;strong;2
MarcBernhardAfD;DirkSpaniel;strong;1
MarcBernhardAfD;Leif_Erik_Holm;strong;1
MarcBernhardAfD;MarcBernhardAfD;same person;4
MarcHenrichmann;MGrosseBroemer;strong;1
MarcHenrichmann;PaulZiemiak;strong;2
MarcHenrichmann;VriesChristoph;strong;1
MarcHenrichmann;jensspahn;weak;1
Marc_Jongen;MarcBernhardAfD;strong;2
MarcoBuschmann;KonstantinKuhle;strong;1
MarcoBuschmann;KonstantinNotz;strong;1
MarcusFaber;DanielaKluckert;strong;1
MarcusFaber;DietmarBartsch;weak;1
MarcusFaber;DjirSarai;strong;1
MarcusFaber;GydeJ;weak;1
MarcusFaber;JBrandenburgFDP;strong;2
MarcusFaber;Kai_Whittaker;weak;1
MarcusFaber;KatrinHelling;strong;1
MarcusFaber;Lambsdorff;weak;1
MarcusFaber;MarcoBuschmann;strong;2
MarcusFaber;PeterHeidtFDP;strong;1
MarcusFaber;StephanThomae;strong;2
MarcusFaber;Wissing;strong;7
MarcusFaber;alexmuellerfdp;strong;1
MarcusFaber;badulrichmartha;weak;2
MarcusFaber;bstrasser;strong;4
MarcusFaber;c_lindner;strong;17
MarcusFaber;cad59;strong;1
MarcusFaber;christianduerr;strong;3
MarcusFaber;jensbeeck;strong;1
MarcusFaber;krusehamburg;strong;1
MarcusFaber;maxmordhorst;strong;1
MarcusFaber;ria_schroeder;strong;8
MarcusFaber;theliberalfrank;strong;6
MarcusFaber;torstenherbst;strong;1
MarcusFaber;ulrichlechte;strong;1
Marcus_Buehl;AfDProtschka;strong;1
Marcus_Buehl;Marc_Jongen;strong;1
Marcus_Buehl;Pohl_MdB;strong;2
MareikeWulf;PaulZiemiak;weak;1
MariaKlSchmeink;ABaerbockArchiv;strong;3
MariaKlSchmeink;BriHasselmann;strong;5
MariaKlSchmeink;Bundeskanzler;no tie;1
MariaKlSchmeink;DJanecek;weak;1
MariaKlSchmeink;GoeringEckardt;strong;4
MariaKlSchmeink;JN_Gesenhues;strong;1
MariaKlSchmeink;K_SA;strong;9
MariaKlSchmeink;KaiGehring;strong;1
MariaKlSchmeink;KonstantinNotz;strong;2
MariaKlSchmeink;MariaKlSchmeink;same person;1
MariaKlSchmeink;MiKellner;strong;1
MariaKlSchmeink;Oliver_Krischer;strong;1
MariaKlSchmeink;Ricarda_Lang;strong;1
MariaKlSchmeink;StefanGelbhaar;strong;1
MariaKlSchmeink;agnieszka_mdb;strong;1
MariaKlSchmeink;ekindeligoez;strong;2
MariaKlSchmeink;katdro;strong;2
MariaKlSchmeink;max_lucks;strong;1
MariaKlSchmeink;ninastahr;strong;1
MariaKlSchmeink;nouripour;weak;1
MariaKlSchmeink;s_aeffner;weak;1
MariaKlSchmeink;sven_kindler;strong;2
MariaKlSchmeink;svenlehmann;strong;3
MariaKlSchmeink;till_steffen;weak;1
MariaKlSchmeink;ulle_schauws;strong;1
MariaKlSchmeink;verenahubertz;no tie;1
MarioCzaja;JM_Luczak;weak;1
MarioCzaja;PaulZiemiak;strong;2
MarioCzaja;Thomas_Bareiss;strong;1
MarioCzaja;groehe;strong;10
MarjaVoellers;FalkoMohrs;strong;1
MarjaVoellers;KaczmarekOliver;strong;5
MarjaVoellers;SoenkeRix;strong;2
MarjaVoellers;baerbelbas;strong;1
MarjaVoellers;larsklingbeil;strong;1
MarjaVoellers;schneidercar;strong;1
MartinGassner;GydeJ;weak;1
MartinGassner;MarcoBuschmann;weak;1
MartinGassner;c_lindner;no tie;1
MartinGassner;christianduerr;weak;1
MartinGassner;johannesvogel;strong;2
MartinGassner;nicole_ae_bauer;strong;1
MartinRosemann;Achim_P;strong;1
MartinRosemann;Bundeskanzler;weak;17
MartinRosemann;CanselK;strong;1
MartinRosemann;CarmenWegge;weak;1
MartinRosemann;DirkWieseSPD;strong;1
MartinRosemann;Doro_Martin;strong;5
MartinRosemann;EskenSaskia;strong;9
MartinRosemann;EsraLimbacher;strong;2
MartinRosemann;FalkoMohrs;strong;2
MartinRosemann;HeikoMaas;strong;3
MartinRosemann;JensZSPD;strong;5
MartinRosemann;Karl_Lauterbach;weak;2
MartinRosemann;KuehniKev;strong;1
MartinRosemann;Lina_Seitzl;strong;1
MartinRosemann;Macit_SPD;strong;2
MartinRosemann;MarcoBuschmann;weak;1
MartinRosemann;MetinHakverdi;strong;1
MartinRosemann;MiRo_SPD;strong;14
MartinRosemann;MuellerChemnitz;strong;1
MartinRosemann;NielsAnnen;strong;1
MartinRosemann;NilsSchmid;strong;2
MartinRosemann;OlafScholz;strong;13
MartinRosemann;ParsaMarvi;strong;14
MartinRosemann;Schwarz_MdB;strong;1
MartinRosemann;SoenkeRix;strong;1
MartinRosemann;ThomasHitschler;strong;1
MartinRosemann;Timon_Gremmels;strong;8
MartinRosemann;UliGroetsch;strong;1
MartinRosemann;agnieszka_mdb;weak;1
MartinRosemann;derya_tn;strong;2
MartinRosemann;hubertus_heil;strong;9
MartinRosemann;isacademartori;strong;11
MartinRosemann;johannesvogel;strong;1
MartinRosemann;juergencosse;strong;3
MartinRosemann;larscastellucci;strong;6
MartinRosemann;larsklingbeil;strong;4
MartinRosemann;michael_thews;strong;1
MartinRosemann;nadjasthamer;strong;1
MartinRosemann;nouripour;no tie;1
MartinRosemann;oezoguz;strong;1
MartinRosemann;rischwasu;strong;2
MartinRosemann;schneidercar;strong;2
MartinRosemann;verenahubertz;strong;3
Martin_Hess_AfD;DirkSpaniel;strong;1
Martin_Hess_AfD;Jan_Nolte_AfD;strong;1
Martin_Hess_AfD;Leif_Erik_Holm;strong;1
Martin_Hess_AfD;MarcBernhardAfD;strong;1
Martin_Hess_AfD;MdB_Lucassen;strong;1
Martin_Sichert;AfDProtschka;strong;1
Martin_Sichert;Beatrix_vStorch;strong;2
Martin_Sichert;Wissing;no tie;1
MartinaRenner;AkbulutGokay;strong;1
MartinaRenner;C_AB_;strong;2
MartinaRenner;CarenLay;strong;2
MartinaRenner;IreneMihalic;strong;1
MartinaRenner;Janine_Wissler;strong;2
MartinaRenner;NicoleGohlke;strong;1
MartinaRenner;katjakipping;strong;1
MartinaRenner;voglerk;strong;1
MatthiasGastel;ABaerbockArchiv;strong;1
MatthiasGastel;Schmidt_MdB;strong;1
MatthiasGastel;agnieszka_mdb;strong;1
MatthiasHauer;ArminLaschet;strong;1
MatthiasHauer;KLeikert;strong;1
MatthiasHauer;LindaTeuteberg;weak;1
MatthiasHauer;MarcusFaber;weak;1
MatthiasHauer;VolkerUllrich;strong;1
MatthiasHauer;groehe;strong;1
MdBKlein;DFoest;strong;1
MdBKlein;KonstantinKuhle;weak;1
MdBKlein;Lambsdorff;weak;1
MdBKlein;MAStrackZi;strong;1
MdBKlein;MarcoBuschmann;strong;1
MdBKlein;MdBKlein;same person;1
MdBKlein;Otto_Fricke;strong;3
MdBKlein;UllmannMdB;strong;2
MdBKlein;c_lindner;strong;5
MdBKlein;f_schaeffler;strong;1
MdBKlein;fdp_hessel;strong;1
MdBKlein;florian_toncar;strong;1
MdBKlein;starkwatzinger;strong;1
MdB_Lucassen;h_weyel;weak;1
MdB_Ulrike_Bahr;larscastellucci;strong;1
MechthildHeil;ArminLaschet;strong;1
MechthildHeil;JoSteiniger;strong;1
MechthildHeil;JoWadephul;strong;1
MechthildHeil;JuliaKloeckner;strong;1
MechthildHeil;KLeikert;strong;1
MechthildHeil;MGrosseBroemer;strong;1
MechthildHeil;MechthildHeil;same person;1
MechthildHeil;NadineSchoen;strong;2
MechthildHeil;Pschnieder;strong;4
MechthildHeil;VolkerUllrich;strong;7
MechthildHeil;groehe;strong;6
MechthildHeil;hahnflo;strong;1
MechthildHeil;rbrinkhaus;strong;1
MechthildHeil;smuellermdb;weak;2
Mehli;Bundeskanzler;weak;1
Mehli;CanselK;strong;3
Mehli;CarstenTraeger;weak;1
Mehli;DirkWieseSPD;no tie;1
Mehli;EskenSaskia;strong;1
Mehli;JensZSPD;weak;2
Mehli;Karl_Lauterbach;weak;2
Mehli;KuehniKev;strong;2
Mehli;SoenkeRix;no tie;1
Mehli;UliGroetsch;strong;1
Mehli;hubertus_heil;no tie;1
Mehli;larsklingbeil;weak;1
Mehli;schneidercar;strong;1
Melis_S;cem_oezdemir;strong;1
Melis_S;fbrantner;weak;1
MetinHakverdi;CPetryMdB;strong;2
MetinHakverdi;MetinHakverdi;same person;1
MetinHakverdi;NielsAnnen;strong;1
MetinHakverdi;NilsSchmid;strong;1
MetinHakverdi;OlafScholz;strong;5
MetinHakverdi;hubertus_heil;strong;1
MetinHakverdi;oezoguz;strong;1
MetinHakverdi;schneidercar;strong;1
MetinHakverdi;stadler_svenja;strong;2
Meyer_FDP;DFoest;strong;1
Meyer_FDP;DanielaKluckert;strong;6
Meyer_FDP;KonstantinKuhle;weak;1
Meyer_FDP;LFLindemann;strong;8
Meyer_FDP;Otto_Fricke;strong;1
Meyer_FDP;Wissing;weak;1
Meyer_FDP;bstrasser;strong;1
Meyer_FDP;c_lindner;strong;14
Meyer_FDP;cad59;weak;2
Meyer_FDP;christianduerr;strong;2
Meyer_FDP;hacker_fdp;strong;2
Meyer_FDP;starkwatzinger;strong;1
Meyer_FDP;torstenherbst;strong;2
MiKellner;ABaerbockArchiv;strong;27
MiKellner;BriHasselmann;strong;1
MiKellner;ChrisKuehn_mdb;strong;1
MiKellner;GoeringEckardt;strong;2
MiKellner;HeikoMaas;strong;1
MiKellner;Helge_Limburg;strong;1
MiKellner;JTrittin;strong;1
MiKellner;KonstantinNotz;strong;1
MiKellner;Krawallstein;weak;1
MiKellner;ManuelaRottman;strong;1
MiKellner;Oliver_Krischer;strong;6
MiKellner;SteffiLemke;strong;1
MiKellner;agnieszka_mdb;strong;2
MiKellner;badulrichmartha;strong;1
MiKellner;fbanaszak;strong;4
MiKellner;jamila_anna;strong;4
MiKellner;max_lucks;strong;1
MiKellner;sven_kindler;strong;3
MiKellner;ulle_schauws;strong;1
MiRo_SPD;BaerbelKofler;strong;1
MiRo_SPD;FrankSchwabe;strong;1
MiRo_SPD;max_lucks;weak;1
Mi_Muentefering;BaerbelKofler;strong;1
Mi_Muentefering;Bundeskanzler;weak;2
Mi_Muentefering;HeikoMaas;strong;67
Mi_Muentefering;KerstinGriese;strong;1
Mi_Muentefering;MiRo_SPD;strong;3
Mi_Muentefering;OlafScholz;strong;5
Mi_Muentefering;baerbelbas;strong;1
Mi_Muentefering;fiedelseb;strong;1
Mi_Muentefering;hubertus_heil;strong;9
Mi_Muentefering;schneidercar;strong;1
MichaelFrieser;JM_Luczak;strong;2
MuellerChemnitz;Andreas_Rimkus;strong;1
MuellerChemnitz;Doro_Martin;strong;3
MuellerChemnitz;FrankSchwabe;strong;1
MuellerChemnitz;HeikoMaas;strong;2
MuellerChemnitz;JensZSPD;weak;1
MuellerChemnitz;MGrosseBroemer;no tie;1
MuellerChemnitz;OlafScholz;strong;1
MuellerChemnitz;Ralf_Stegner;weak;1
MuellerChemnitz;UliGroetsch;strong;1
MuellerChemnitz;Wissing;weak;1
MuellerChemnitz;andreasscheuer;weak;1
MuellerChemnitz;hubertus_heil;strong;3
MuellerChemnitz;jungeinberlin;strong;1
MuellerChemnitz;schneidercar;strong;1
NKleinwaechter;Beatrix_vStorch;strong;1
NZippelius;PaulZiemiak;weak;1
NZippelius;RKiesewetter;strong;1
NZippelius;YannickBury;strong;2
NadineSchoen;AWidmannMauz;strong;1
NadineSchoen;DoroBaer;strong;1
NadineSchoen;HBraun;strong;2
NadineSchoen;PaulZiemiak;strong;1
NadineSchoen;RonjaKemmer;strong;1
NadineSchoen;SerapGueler;strong;3
NadineSchoen;ThomasHeilmann;strong;1
NadineSchoen;groehe;strong;2
NadineSchoen;hahnflo;strong;1
NadineSchoen;rbrinkhaus;strong;2
NicoTippelt;DFoest;strong;12
NicoTippelt;DanielaKluckert;strong;5
NicoTippelt;DjirSarai;strong;1
NicoTippelt;EUTheurer;strong;5
NicoTippelt;GydeJ;weak;4
NicoTippelt;KonstantinKuhle;strong;9
NicoTippelt;Lambsdorff;weak;7
NicoTippelt;LindaTeuteberg;weak;7
NicoTippelt;MAStrackZi;weak;1
NicoTippelt;MarcoBuschmann;strong;27
NicoTippelt;MarcusFaber;strong;1
NicoTippelt;MdBKlein;weak;2
NicoTippelt;Meyer_FDP;strong;1
NicoTippelt;OlliLuksic;strong;4
NicoTippelt;Otto_Fricke;weak;2
NicoTippelt;SWagenknecht;weak;1
NicoTippelt;UllmannMdB;strong;1
NicoTippelt;Valentin_C_Abel;weak;1
NicoTippelt;Wissing;weak;14
NicoTippelt;alexmuellerfdp;strong;2
NicoTippelt;c_lindner;strong;43
NicoTippelt;christianduerr;strong;13
NicoTippelt;f_schaeffler;strong;29
NicoTippelt;florian_toncar;strong;15
NicoTippelt;jensteutrine;weak;3
NicoTippelt;johannesvogel;strong;7
NicoTippelt;krusehamburg;strong;1
NicoTippelt;maxmordhorst;strong;3
NicoTippelt;ria_schroeder;strong;3
NicoTippelt;starkwatzinger;strong;20
NicoTippelt;theliberalfrank;strong;4
NicoTippelt;torstenherbst;strong;50
NicoleGohlke;CarenLay;strong;7
NicoleGohlke;Conni_Moehring;strong;1
NicoleGohlke;DietmarBartsch;strong;1
NicoleGohlke;GregorGysi;weak;1
NicoleGohlke;Janine_Wissler;strong;2
NicoleGohlke;LINKEPELLI;strong;1
NicoleGohlke;MartinaRenner;strong;5
NicoleGohlke;PetraPauMaHe;weak;1
NicoleGohlke;SusanneHennig;strong;1
NicoleGohlke;b_riexinger;strong;1
NicoleGohlke;ernst_klaus;strong;2
NicoleGohlke;jamila_anna;strong;1
NicoleGohlke;jankortemdb;strong;7
NicoleGohlke;pascalmeiser;strong;1
NicoleGohlke;voglerk;strong;1
NicoleWestig;GydeJ;strong;1
NicoleWestig;JBrandenburgFDP;strong;1
NicoleWestig;c_lindner;strong;4
NicoleWestig;cad59;strong;1
NicoleWestig;f_schaeffler;strong;1
NicoleWestig;theliberalfrank;strong;1
Nicole_Hoechst;AfDProtschka;strong;1
Nicole_Hoechst;Beatrix_vStorch;strong;6
Nicole_Hoechst;DirkSpaniel;strong;3
Nicole_Hoechst;Frohnmaier_AfD;weak;1
Nicole_Hoechst;Jan_Nolte_AfD;strong;1
Nicole_Hoechst;JuergenBraunAfD;strong;1
Nicole_Hoechst;KayGottschalk1;strong;3
Nicole_Hoechst;Leif_Erik_Holm;strong;2
Nicole_Hoechst;Nicole_Hoechst;same person;3
Nicole_Hoechst;PetrBystronAfD;strong;1
Nicole_Hoechst;RogerBeckamp;strong;19
Nicole_Hoechst;TobiasMPeterka;strong;1
Nicole_Hoechst;h_weyel;strong;2
NielsAnnen;FalkoMohrs;weak;1
NielsAnnen;FrankSchwabe;strong;4
NielsAnnen;HeikoMaas;strong;14
NielsAnnen;JoWadephul;strong;1
NielsAnnen;KaczmarekOliver;strong;1
NielsAnnen;KerstinGriese;strong;1
NielsAnnen;NielsAnnen;same person;2
NielsAnnen;NilsSchmid;strong;2
NielsAnnen;OlafScholz;strong;15
NielsAnnen;RyglewskiS;strong;1
NielsAnnen;hubertus_heil;strong;3
NielsAnnen;schneidercar;strong;2
NilsSchmid;BaerbelKofler;strong;1
NilsSchmid;Bundeskanzler;weak;1
NilsSchmid;DirkWieseSPD;strong;1
NilsSchmid;FrankSchwabe;strong;2
NilsSchmid;HeikoMaas;strong;14
NilsSchmid;MetinHakverdi;strong;1
NilsSchmid;MiRo_SPD;strong;1
NilsSchmid;NielsAnnen;strong;5
NilsSchmid;OlafScholz;strong;3
NilsSchmid;oezoguz;strong;1
NinaScheer_SPD;SoenkeRix;strong;1
NinaScheer_SPD;schneidercar;strong;1
OlafScholz;Bundeskanzler;weak;19
OlafScholz;KarambaDiaby;strong;1
OlafScholz;Krawallstein;strong;1
OlafScholz;MiRo_SPD;strong;1
OlafScholz;NielsAnnen;strong;1
OlafScholz;OlafScholz;same person;2
OlafScholz;ThomasHitschler;strong;1
OlafScholz;Timon_Gremmels;strong;1
OlafScholz;larsklingbeil;strong;1
OlafScholz;rasha_nasr_;strong;1
OlafScholz;schneidercar;strong;1
Oliver_Krischer;ABaerbockArchiv;strong;11
Oliver_Krischer;BriHasselmann;strong;3
Oliver_Krischer;IreneMihalic;strong;1
Oliver_Krischer;KonstantinNotz;strong;3
Oliver_Krischer;ManuelaRottman;strong;1
Oliver_Krischer;SteffiLemke;strong;1
Oliver_Krischer;katdro;strong;4
Oliver_Krischer;nouripour;strong;3
Oliver_Krischer;till_steffen;strong;1
OlliLuksic;Bundeskanzler;no tie;2
OlliLuksic;DFoest;strong;3
OlliLuksic;DjirSarai;strong;1
OlliLuksic;KuehniKev;no tie;1
OlliLuksic;Lambsdorff;strong;2
OlliLuksic;MAStrackZi;strong;1
OlliLuksic;MarcoBuschmann;strong;6
OlliLuksic;MdBKlein;strong;1
OlliLuksic;MiRo_SPD;strong;3
OlliLuksic;OlliLuksic;same person;4
OlliLuksic;Otto_Fricke;strong;1
OlliLuksic;ParsaMarvi;no tie;1
OlliLuksic;TabeaRoessner;weak;1
OlliLuksic;Wissing;strong;2
OlliLuksic;c_lindner;strong;14
OlliLuksic;cem_oezdemir;weak;1
OlliLuksic;jensteutrine;strong;2
OlliLuksic;maxmordhorst;strong;1
OlliLuksic;ria_schroeder;strong;1
OlliLuksic;tj_tweets;strong;1
OpheliaNick;KaiGehring;strong;1
OpheliaNick;MiKellner;strong;1
OpheliaNick;Oliver_Krischer;strong;1
OpheliaNick;cem_oezdemir;strong;1
Ottilie_Klein;DoroBaer;strong;1
Ottilie_Klein;JM_Luczak;strong;5
Ottilie_Klein;Oliver_Krischer;no tie;1
Ottilie_Klein;Ottilie_Klein;same person;2
Ottilie_Klein;PaulZiemiak;weak;2
Ottilie_Klein;VolkerUllrich;no tie;1
Ottilie_Klein;andreasscheuer;strong;2
Ottilie_Klein;maxmoerseburg;strong;1
Otto_Fricke;KonstantinKuhle;strong;3
Otto_Fricke;MarcoBuschmann;strong;2
Otto_Fricke;MdBKlein;strong;1
Otto_Fricke;Petra_Sitte_MdB;no tie;1
Otto_Fricke;c_lindner;strong;3
Otto_Fricke;johannesvogel;strong;3
Otto_Fricke;starkwatzinger;strong;1
Otto_Fricke;sven_kindler;strong;2
Otto_Fricke;torstenherbst;strong;1
ParsaMarvi;Bundeskanzler;weak;8
ParsaMarvi;CarmenWegge;strong;1
ParsaMarvi;HeikoMaas;weak;2
ParsaMarvi;KarambaDiaby;weak;1
ParsaMarvi;KuehniKev;strong;1
ParsaMarvi;Lambsdorff;weak;1
ParsaMarvi;LeniBreymaier;strong;1
ParsaMarvi;NilsSchmid;strong;1
ParsaMarvi;OlafScholz;strong;8
ParsaMarvi;Ricarda_Lang;weak;1
ParsaMarvi;Timon_Gremmels;no tie;1
ParsaMarvi;christianduerr;no tie;1
ParsaMarvi;funke_fabian;no tie;1
ParsaMarvi;hubertus_heil;strong;1
ParsaMarvi;isacademartori;strong;1
ParsaMarvi;larsklingbeil;strong;2
ParsaMarvi;nouripour;weak;1
ParsaMarvi;sven_kindler;no tie;1
PascalKober;EUTheurer;strong;1
PascalKober;JudithSkudelny;no tie;1
PascalKober;c_lindner;strong;4
PaulZiemiak;ArminLaschet;strong;2
PaulZiemiak;HeikoMaas;strong;1
PaulZiemiak;JM_Luczak;strong;1
PaulZiemiak;OlafScholz;weak;1
PaulZiemiak;PaulZiemiak;same person;5
PaulZiemiak;hahnflo;strong;1
PaulZiemiak;rbrinkhaus;strong;2
PaulaPiechotta;ABaerbockArchiv;strong;1
PaulaPiechotta;BriHasselmann;strong;1
PaulaPiechotta;GoeringEckardt;strong;1
PaulaPiechotta;KonstantinNotz;strong;1
PaulaPiechotta;SaraNanni;strong;1
PaulaPiechotta;cem_oezdemir;strong;3
PaulaPiechotta;nouripour;strong;1
PaulaPiechotta;sebastian_es_;strong;2
PeterBoehringer;PeterFelser;weak;1
PeterFelser;Tino_Chrupalla;strong;2
PeterHeidtFDP;DanielaKluckert;strong;2
PeterHeidtFDP;GydeJ;strong;2
PeterHeidtFDP;JBrandenburgFDP;strong;1
PeterHeidtFDP;KonstantinKuhle;strong;1
PeterHeidtFDP;MAStrackZi;strong;1
PeterHeidtFDP;MarcusFaber;strong;1
PeterHeidtFDP;PeterHeidtFDP;same person;1
PeterHeidtFDP;TillMansmann;strong;1
PeterHeidtFDP;Wissing;weak;1
PeterHeidtFDP;c_lindner;strong;3
PeterHeidtFDP;christianduerr;strong;2
PeterHeidtFDP;f_schaeffler;strong;1
PeterHeidtFDP;florian_toncar;strong;1
PeterHeidtFDP;hahnflo;no tie;1
PeterHeidtFDP;max_lucks;weak;1
PeterHeidtFDP;nicole_ae_bauer;strong;1
PeterHeidtFDP;starkwatzinger;strong;4
PeterHeidtFDP;theliberalfrank;strong;1
Peter_Beyer;JoWadephul;strong;1
Peter_Beyer;PaulZiemiak;strong;2
Peter_Beyer;juergenhardt;strong;1
Peter_Beyer;rbrinkhaus;strong;1
PetrBystronAfD;Beatrix_vStorch;strong;5
PetrBystronAfD;Gerold_Otten;weak;1
PetrBystronAfD;Jan_Nolte_AfD;strong;1
PetrBystronAfD;KaufmannAfD;weak;1
PetrBystronAfD;MarcBernhardAfD;strong;1
PetrBystronAfD;PetrBystronAfD;same person;3
PetrBystronAfD;Ralf_Stegner;weak;1
PetrBystronAfD;RogerBeckamp;weak;1
PetrBystronAfD;StBrandner;strong;1
PetraPauMaHe;Conni_Moehring;weak;3
PetraPauMaHe;DietmarBartsch;weak;1
PetraPauMaHe;Janine_Wissler;weak;1
PetraPauMaHe;LoetzschMdB;strong;6
PetraPauMaHe;ManuelaRottman;weak;1
PetraPauMaHe;MartinaRenner;strong;7
PetraPauMaHe;PetraPauMaHe;same person;5
PetraPauMaHe;Petra_Sitte_MdB;strong;1
PetraPauMaHe;SusanneHennig;strong;2
PetraPauMaHe;jankortemdb;strong;2
PetraPauMaHe;katjakipping;strong;3
PetraPauMaHe;pascalmeiser;weak;2
Petra_Sitte_MdB;CarenLay;strong;4
Petra_Sitte_MdB;DietmarBartsch;strong;48
Petra_Sitte_MdB;GregorGysi;strong;6
Petra_Sitte_MdB;Janine_Wissler;weak;2
Petra_Sitte_MdB;Karl_Lauterbach;weak;1
Petra_Sitte_MdB;KatrinHelling;strong;1
Petra_Sitte_MdB;LINKEPELLI;strong;5
Petra_Sitte_MdB;LoetzschMdB;strong;5
Petra_Sitte_MdB;MartinaRenner;strong;1
Petra_Sitte_MdB;NicoleGohlke;strong;14
Petra_Sitte_MdB;PetraPauMaHe;strong;1
Petra_Sitte_MdB;SusanneHennig;strong;2
Petra_Sitte_MdB;ernst_klaus;strong;6
Petra_Sitte_MdB;jankortemdb;strong;4
Petra_Sitte_MdB;pascalmeiser;strong;3
Petra_Sitte_MdB;tj_tweets;weak;1
Petra_Sitte_MdB;victorperli;strong;6
PhiKraemer;DJanecek;strong;1
PhiKraemer;DjirSarai;no tie;1
PhiKraemer;KaiGehring;strong;1
PhiKraemer;Lambsdorff;no tie;1
PhiKraemer;MiKellner;strong;2
PhiKraemer;agnieszka_mdb;strong;2
PhilippiSpd;OlafScholz;not available;1
Pohl_MdB;Beatrix_vStorch;no tie;1
Pohl_MdB;StBrandner;weak;1
Pohl_MdB;Tino_Chrupalla;strong;8
Pschnieder;Erwin_Rueddel;strong;1
Pschnieder;HBraun;strong;1
Pschnieder;JM_Luczak;strong;2
Pschnieder;JoSteiniger;strong;2
Pschnieder;JoWadephul;strong;1
Pschnieder;JuliaKloeckner;strong;2
Pschnieder;Kai_Whittaker;strong;1
Pschnieder;Lambsdorff;weak;1
Pschnieder;MGrosseBroemer;strong;4
Pschnieder;ManuelHoeferlin;strong;1
Pschnieder;MatthiasHauer;strong;5
Pschnieder;PaulZiemiak;strong;4
Pschnieder;RKiesewetter;weak;1
Pschnieder;SilberhornMdB;strong;1
Pschnieder;VolkerUllrich;strong;6
Pschnieder;VriesChristoph;strong;1
Pschnieder;andreasscheuer;strong;1
Pschnieder;fbrantner;weak;1
Pschnieder;florian_toncar;weak;1
Pschnieder;groehe;strong;2
Pschnieder;hahnflo;strong;5
Pschnieder;jensspahn;strong;2
Pschnieder;josefoster;strong;1
Pschnieder;juergenhardt;strong;1
Pschnieder;olavgutting;strong;4
